Updated_1/29/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"141,729"
Total deaths,"1,938"
Positive tests,"187,912"
Negative tests,"2,947,838"
Total tests,"3,162,750"
