Updated_3/19/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"160,994"
Total deaths,"2,357"
Positive tests,"233,313"
Negative tests,"3,805,418"
Total tests,"4,038,731"
