Updated_1/5/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"119,488"
Total deaths,"1,550"
Positive tests,"163,030"
Negative tests,"2,578,086"
Total tests,"2,741,116"
