Updated_3/18/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"160,622"
Total deaths,"2,353"
Positive tests,"232,760"
Negative tests,"3,788,488"
Total tests,"4,021,248"
