Updated_5/20/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"197,356"
Total deaths,"2,606"
Positive tests,"285,038"
Negative tests,"4,702,713"
Total tests,"4,987,751"
