Updated_2/16/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"150,875"
Total deaths,"2,138"
Positive tests,"197,882"
Negative tests,"3,222,103"
Total tests,"3,419,985"
