Updated_4/29/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"183,830"
Total deaths,"2,491"
Positive tests,"265,258"
Negative tests,"4,404,893"
Total tests,"4,670,151"
