Updated_1/21/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"135,973"
Total deaths,"1,843"
Positive tests,"180,336"
Negative tests,"2,842,996"
Total tests,"3,023,332"
