Updated_1/19/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"134,468"
Total deaths,"1,808"
Positive tests,"178,575"
Negative tests,"2,808,688"
Total tests,"2,987,263"
