Updated_12/18/2020_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"100,308"
Total deaths,"1,304"
Positive tests,"140,155"
Negative tests,"2,275,649"
Total tests,"2,415,804"
