Updated_3/12/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"159,037"
Total deaths,"2,319"
Positive tests,"230,261"
Negative tests,"3,708,557"
Total tests,"3,938,818"
