Updated_5/26/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"199,784"
Total deaths,"2,639"
Positive tests,"289,885"
Negative tests,"4,794,980"
Total tests,"5,084,865"
