Updated_12/8/2020_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"87,082"
Total deaths,"1,080"
Positive tests,"124,122"
Negative tests,"2,051,038"
Total tests,"2,175,160"
