Updated_6/9/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"203,933"
Total deaths,"2,716"
Positive tests,"295,710"
Negative tests,"4,941,549"
Total tests,"5,237,259"
