Updated_2/9/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"147,932"
Total deaths,"2,031"
Positive tests,"194,878"
Negative tests,"3,134,120"
Total tests,"3,328,998"
