Updated_5/11/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"192,416"
Total deaths,"2,549"
Positive tests,"276,764"
Negative tests,"4,574,302"
Total tests,"4,851,066"
