Updated_4/14/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"172,206"
Total deaths,"2,449"
Positive tests,"248,123"
Negative tests,"4,140,831"
Total tests,"4,388,954"
