Updated_4/5/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"167,128"
Total deaths,"2,394"
Positive tests,"242,124"
Negative tests,"4,017,099"
Total tests,"4,259,223"
