Updated_4/1/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"165,524"
Total deaths,"2,385"
Positive tests,"239,933"
Negative tests,"3,969,678"
Total tests,"4,209,611"
