Updated_3/2/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"156,037"
Total deaths,"2,225"
Positive tests,"224,697"
Negative tests,"3,535,703"
Total tests,"3,760,400"
