Updated_6/28/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"208,222"
Total deaths,"2,763"
Positive tests,"301,844"
Negative tests,"5,094,989"
Total tests,"5,396,833"
