Updated_5/5/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"188,417"
Total deaths,"2,509"
Positive tests,"271,305"
Negative tests,"4,489,247"
Total tests,"4,760,552"
