Updated_6/23/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"207,333"
Total deaths,"2,759"
Positive tests,"300,533"
Negative tests,"5,054,730"
Total tests,"5,355,263"
