Updated_2/26/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"154,878"
Total deaths,"2,206"
Positive tests,"202,565"
Negative tests,"3,361,555"
Total tests,"3,564,120"
