Updated_4/6/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"167,658"
Total deaths,"2,427"
Positive tests,"242,658"
Negative tests,"4,030,401"
Total tests,"4,273,059"
