Updated_1/25/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"138,587"
Total deaths,"1,882"
Positive tests,"183,262"
Negative tests,"2,898,132"
Total tests,"3,081,394"
