Updated_12/21/2020_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"103,755"
Total deaths,"1,347"
Positive tests,"144,207"
Negative tests,"2,328,237"
Total tests,"2,472,444"
