Updated_3/10/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"158,291"
Total deaths,"2,305"
Positive tests,"228,990"
Negative tests,"3,676,479"
Total tests,"3,905,469"
