Updated_4/23/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"179,120"
Total deaths,"2,476"
Positive tests,"258,975"
Negative tests,"4,319,347"
Total tests,"4,578,322"
