Updated_3/26/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"163,295"
Total deaths,"2,373"
Positive tests,"236,692"
Negative tests,"3,895,336"
Total tests,"4,132,028"
