Updated_2/17/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"151,257"
Total deaths,"2,143"
Positive tests,"198,254"
Negative tests,"3,233,657"
Total tests,"3,431,911"
