Updated_2/22/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"153,134"
Total deaths,"2,155"
Positive tests,"200,508"
Negative tests,"3,297,657"
Total tests,"3,498,165"
