Updated_7/1/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"208,834"
Total deaths,"2,778"
Positive tests,"302,788"
Negative tests,"5,127,478"
Total tests,"5,430,266"
