Updated_2/18/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"151,713"
Total deaths,"2,149"
Positive tests,"198,894"
Negative tests,"3,250,432"
Total tests,"3,449,326"
