Updated_6/18/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"206,299"
Total deaths,"2,750"
Positive tests,"299,074"
Negative tests,"5,012,682"
Total tests,"5,311,756"
