Updated_6/17/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"205,988"
Total deaths,"2,745"
Positive tests,"298,671"
Negative tests,"5,002,024"
Total tests,"5,300,695"
