Updated_6/2/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"201,996"
Total deaths,"2,676"
Positive tests,"292,946"
Negative tests,"4,864,326"
Total tests,"5,157,272"
