Updated_6/8/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"203,671"
Total deaths,"2,700"
Positive tests,"295,389"
Negative tests,"4,930,618"
Total tests,"5,226,007"
