Updated_4/20/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"176,157"
Total deaths,"2,460"
Positive tests,"254,306"
Negative tests,"4,239,304"
Total tests,"4,493,610"
