Updated_1/26/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"139,355"
Total deaths,"1,904"
Positive tests,"184,427"
Negative tests,"2,920,673"
Total tests,"3,105,100"
