Updated_5/25/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"199,391"
Total deaths,"2,628"
Positive tests,"289,305"
Negative tests,"4,781,931"
Total tests,"5,071,236"
