Updated_5/10/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"191,774"
Total deaths,"2,533"
Positive tests,"275,890"
Negative tests,"4,562,455"
Total tests,"4,838,345"
