Updated_5/7/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"189,986"
Total deaths,"2,522"
Positive tests,"273,567"
Negative tests,"4,525,114"
Total tests,"4,798,681"
