Updated_4/16/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"173,626"
Total deaths,"2,457"
Positive tests,"250,057"
Negative tests,"4,182,236"
Total tests,"4,432,293"
