Updated_1/8/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"122,847"
Total deaths,"1,575"
Positive tests,"166,595"
Negative tests,"2,620,029"
Total tests,"2,786,624"
