Updated_5/4/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"187,611"
Total deaths,"2,508"
Positive tests,"270,318"
Negative tests,"4,473,213"
Total tests,"4,743,531"
