Updated_3/17/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"160,259"
Total deaths,"2,349"
Positive tests,"232,162"
Negative tests,"3,771,285"
Total tests,"4,003,447"
