Updated_5/21/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"197,851"
Total deaths,"2,613"
Positive tests,"286,028"
Negative tests,"4,719,940"
Total tests,"5,005,968"
