Updated_6/10/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"204,291"
Total deaths,"2,726"
Positive tests,"296,390"
Negative tests,"4,953,621"
Total tests,"5,250,011"
