Updated_12/30/2020_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"112,260"
Total deaths,"1,468"
Positive tests,"154,487"
Negative tests,"2,477,988"
Total tests,"2,632,475"
