Updated_12/7/2020_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"85,788"
Total deaths,"1,045"
Positive tests,"122,431"
Negative tests,"2,031,230"
Total tests,"2,153,661"
