Updated_2/3/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"144,605"
Total deaths,"1,991"
Positive tests,"191,090"
Negative tests,"3,042,736"
Total tests,"3,233,826"
