Updated_12/22/2020_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"105,073"
Total deaths,"1,382"
Positive tests,"145,343"
Negative tests,"2,346,094"
Total tests,"2,491,437"
