Updated_12/10/2020_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"89,838"
Total deaths,"1,123"
Positive tests,"127,056"
Negative tests,"2,089,471"
Total tests,"2,216,527"
