Updated_1/7/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"121,085"
Total deaths,"1,568"
Positive tests,"164,788"
Negative tests,"2,597,543"
Total tests,"2,762,331"
