Updated_3/3/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"156,287"
Total deaths,"2,252"
Positive tests,"225,298"
Negative tests,"3,562,140"
Total tests,"3,787,438"
