Updated_6/15/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"205,459"
Total deaths,"2,737"
Positive tests,"298,010"
Negative tests,"4,980,108"
Total tests,"5,278,118"
