Updated_2/11/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"149,082"
Total deaths,"2,056"
Positive tests,"196,002"
Negative tests,"3,168,375"
Total tests,"3,364,377"
