Updated_6/3/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"202,247"
Total deaths,"2,683"
Positive tests,"293,417"
Negative tests,"4,878,301"
Total tests,"5,171,718"
