Updated_4/7/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"168,128"
Total deaths,"2,434"
Positive tests,"243,194"
Negative tests,"4,042,133"
Total tests,"4,285,327"
