Updated_1/22/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"136,839"
Total deaths,"1,865"
Positive tests,"181,384"
Negative tests,"2,862,408"
Total tests,"3,043,792"
