Updated_6/21/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"206,850"
Total deaths,"2,756"
Positive tests,"299,907"
Negative tests,"5,036,141"
Total tests,"5,336,048"
