Updated_6/22/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"207,105"
Total deaths,"2,757"
Positive tests,"300,213"
Negative tests,"5,044,876"
Total tests,"5,345,089"
