Updated_3/24/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"162,384"
Total deaths,"2,368"
Positive tests,"235,342"
Negative tests,"3,863,252"
Total tests,"4,098,594"
